time,lineID,directionId,distanceFromPoint,pointId,convert,date
1630914886924,56,1474,851.0,2377,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,2378,0.0,2068,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,2378,0.0,3412,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,2378,284.0,2093,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,2378,124.0,2367,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,1474,0.0,2379,2021-09-06 07:54:46.924,2021-09-06
1630914886924,56,1474,361.0,2823,2021-09-06 07:54:46.924,2021-09-06
1630914917746,56,1474,902.0,2377,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,2378,0.0,2068,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,2378,209.0,3412,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,2378,56.0,1989,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,2378,124.0,2367,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,1474,0.0,2379,2021-09-06 07:55:17.746,2021-09-06
1630914917746,56,1474,12.0,2766,2021-09-06 07:55:17.746,2021-09-06
1630914948365,56,1474,46.0,6368,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,2378,0.0,2068,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,2378,0.0,2101,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,2378,76.0,1989,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,2829,52.0,1474,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,2378,124.0,2367,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,1474,0.0,2379,2021-09-06 07:55:48.365,2021-09-06
1630914948365,56,1474,42.0,2766,2021-09-06 07:55:48.365,2021-09-06
1630914978881,56,1474,0.0,2096,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2378,0.0,2068,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2378,73.0,2101,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,1474,499.0,6191,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2378,180.0,1989,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2829,87.0,1474,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2378,124.0,2367,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,1474,0.0,2379,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,2378,0.0,1474,2021-09-06 07:56:18.881,2021-09-06
1630914978881,56,1474,349.0,2766,2021-09-06 07:56:18.881,2021-09-06
1630915011138,56,1474,143.0,2096,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,2378,256.0,2101,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,1474,110.0,2920,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,2378,63.0,2365,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,2829,270.0,1474,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,2378,88.0,2299,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,1474,0.0,2379,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,2378,0.0,1474,2021-09-06 07:56:51.138,2021-09-06
1630915011138,56,1474,593.0,2766,2021-09-06 07:56:51.138,2021-09-06
1630915041551,56,1474,400.0,2096,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,2378,372.0,2101,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,1474,259.0,2920,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,2378,63.0,2365,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,2829,327.0,1474,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,2378,88.0,2299,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,1474,0.0,2379,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,2378,0.0,1474,2021-09-06 07:57:21.551,2021-09-06
1630915041551,56,1474,593.0,2766,2021-09-06 07:57:21.551,2021-09-06
1630915074628,56,1474,658.0,2096,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,2378,42.0,6303,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,1474,156.0,1273,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,2378,38.0,2827,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,2829,4.0,2083,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,2378,88.0,2299,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,2378,0.0,1474,2021-09-06 07:57:54.628,2021-09-06
1630915074628,56,1474,3.0,1987,2021-09-06 07:57:54.628,2021-09-06
1630915106373,56,1474,658.0,2096,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2378,32.0,6190,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2378,153.0,6303,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,1474,0.0,1474,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2378,38.0,2827,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2829,51.0,2083,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2378,40.0,1967,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,2378,0.0,1474,2021-09-06 07:58:26.373,2021-09-06
1630915106373,56,1474,50.0,1987,2021-09-06 07:58:26.373,2021-09-06
1630915138118,56,1474,0.0,6461,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,116.0,9296,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,49.0,2098,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,0.0,1474,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,38.0,2827,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2829,226.0,2083,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,253.0,1967,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,2378,0.0,1474,2021-09-06 07:58:58.118,2021-09-06
1630915138118,56,1474,298.0,1987,2021-09-06 07:58:58.118,2021-09-06
1630915171297,56,1474,99.0,6461,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,0.0,2106,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,267.0,2098,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,0.0,1474,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,38.0,2827,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2829,111.0,2068,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,138.0,2095,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,2378,0.0,1474,2021-09-06 07:59:31.297,2021-09-06
1630915171297,56,1474,8.0,2092,2021-09-06 07:59:31.297,2021-09-06
1630915202427,56,1474,0.0,5740,2021-09-06 08:00:02.427,2021-09-06
1630915202427,56,2378,11.0,2106,2021-09-06 08:00:02.427,2021-09-06
1630915202427,56,2378,409.0,2098,2021-09-06 08:00:02.427,2021-09-06
