time,lineID,directionId,distanceFromPoint,pointId,convert,date
1630914886924,74,3074,46.0,2417,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,3856,0.0,3074,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,3074,46.0,2417,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,2417,74.0,5915,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,3074,265.0,2617,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,3074,58.0,2623,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,2417,0.0,2607,2021-09-06 07:54:46.924,2021-09-06
1630914886924,74,3856,100.0,2605,2021-09-06 07:54:46.924,2021-09-06
1630914917746,74,3074,50.0,2452,2021-09-06 07:55:17.746,2021-09-06
1630914917746,74,2417,36.0,5719,2021-09-06 07:55:17.746,2021-09-06
1630914917746,74,3074,36.0,2618,2021-09-06 07:55:17.746,2021-09-06
1630914917746,74,2417,71.0,2607,2021-09-06 07:55:17.746,2021-09-06
1630914948365,74,3074,50.0,2452,2021-09-06 07:55:48.365,2021-09-06
1630914948365,74,2417,156.0,5719,2021-09-06 07:55:48.365,2021-09-06
1630914948365,74,3074,36.0,2618,2021-09-06 07:55:48.365,2021-09-06
1630914948365,74,2417,71.0,2607,2021-09-06 07:55:48.365,2021-09-06
1630914978881,74,3074,50.0,2452,2021-09-06 07:56:18.881,2021-09-06
1630914978881,74,2417,61.0,2952,2021-09-06 07:56:18.881,2021-09-06
1630914978881,74,3074,36.0,2619,2021-09-06 07:56:18.881,2021-09-06
1630914978881,74,2417,71.0,2607,2021-09-06 07:56:18.881,2021-09-06
1630915011138,74,3074,38.0,2453,2021-09-06 07:56:51.138,2021-09-06
1630915011138,74,2417,0.0,2612,2021-09-06 07:56:51.138,2021-09-06
1630915011138,74,3074,36.0,2619,2021-09-06 07:56:51.138,2021-09-06
1630915011138,74,2417,71.0,2607,2021-09-06 07:56:51.138,2021-09-06
1630915011138,74,2417,0.0,3074,2021-09-06 07:56:51.138,2021-09-06
1630915041551,74,3074,38.0,2453,2021-09-06 07:57:21.551,2021-09-06
1630915041551,74,2417,14.0,2612,2021-09-06 07:57:21.551,2021-09-06
