time,lineID,directionId,distanceFromPoint,pointId,convert,date
1630914886924,62,3308,0.0,3335,2021-09-06 07:54:46.924,2021-09-06
1630914886924,62,3334,602.0,5277,2021-09-06 07:54:46.924,2021-09-06
1630914886924,62,3308,42.0,5274,2021-09-06 07:54:46.924,2021-09-06
1630914886924,62,3334,172.0,6204,2021-09-06 07:54:46.924,2021-09-06
1630914917746,62,3308,0.0,3335,2021-09-06 07:55:17.746,2021-09-06
1630914917746,62,3334,48.0,5039,2021-09-06 07:55:17.746,2021-09-06
1630914917746,62,3308,42.0,5274,2021-09-06 07:55:17.746,2021-09-06
1630914917746,62,3334,308.0,6204,2021-09-06 07:55:17.746,2021-09-06
1630914948365,62,3308,0.0,3335,2021-09-06 07:55:48.365,2021-09-06
1630914948365,62,3334,48.0,5039,2021-09-06 07:55:48.365,2021-09-06
1630914948365,62,3308,42.0,5274,2021-09-06 07:55:48.365,2021-09-06
1630914948365,62,3334,0.0,2242,2021-09-06 07:55:48.365,2021-09-06
1630914978881,62,3308,0.0,3335,2021-09-06 07:56:18.881,2021-09-06
1630914978881,62,3334,48.0,5039,2021-09-06 07:56:18.881,2021-09-06
1630914978881,62,3308,0.0,3335,2021-09-06 07:56:18.881,2021-09-06
1630914978881,62,3308,42.0,5274,2021-09-06 07:56:18.881,2021-09-06
1630914978881,62,3334,86.0,2242,2021-09-06 07:56:18.881,2021-09-06
1630915011138,62,3308,0.0,3335,2021-09-06 07:56:51.138,2021-09-06
1630915011138,62,3334,48.0,5039,2021-09-06 07:56:51.138,2021-09-06
1630915011138,62,3308,0.0,3335,2021-09-06 07:56:51.138,2021-09-06
1630915011138,62,3334,0.0,5354,2021-09-06 07:56:51.138,2021-09-06
1630915041551,62,3308,0.0,3335,2021-09-06 07:57:21.551,2021-09-06
1630915041551,62,3334,48.0,5039,2021-09-06 07:57:21.551,2021-09-06
1630915041551,62,3308,0.0,3335,2021-09-06 07:57:21.551,2021-09-06
1630915041551,62,3334,36.0,5354,2021-09-06 07:57:21.551,2021-09-06
1630915074628,62,3308,0.0,3335,2021-09-06 07:57:54.628,2021-09-06
1630915074628,62,3308,0.0,3335,2021-09-06 07:57:54.628,2021-09-06
1630915074628,62,3334,36.0,5354,2021-09-06 07:57:54.628,2021-09-06
1630915106373,62,3308,0.0,3335,2021-09-06 07:58:26.373,2021-09-06
1630915106373,62,3308,0.0,3335,2021-09-06 07:58:26.373,2021-09-06
1630915106373,62,3334,36.0,5354,2021-09-06 07:58:26.373,2021-09-06
1630915138118,62,3334,0.0,3337,2021-09-06 07:58:58.118,2021-09-06
1630915138118,62,3308,0.0,3335,2021-09-06 07:58:58.118,2021-09-06
1630915138118,62,3334,36.0,5354,2021-09-06 07:58:58.118,2021-09-06
1630915171297,62,3334,132.0,3337,2021-09-06 07:59:31.297,2021-09-06
1630915171297,62,3308,0.0,3335,2021-09-06 07:59:31.297,2021-09-06
1630915171297,62,3308,38.0,2241,2021-09-06 07:59:31.297,2021-09-06
1630915171297,62,3334,34.0,5279,2021-09-06 07:59:31.297,2021-09-06
1630915202427,62,3308,44.0,3317,2021-09-06 08:00:02.427,2021-09-06
1630915202427,62,3334,0.0,3334,2021-09-06 08:00:02.427,2021-09-06
1630915202427,62,3308,0.0,3335,2021-09-06 08:00:02.427,2021-09-06
1630915202427,62,3308,164.0,2241,2021-09-06 08:00:02.427,2021-09-06
1630915202427,62,3334,34.0,5279,2021-09-06 08:00:02.427,2021-09-06
1630915234479,62,3308,44.0,3317,2021-09-06 08:00:34.479,2021-09-06
1630915234479,62,3308,0.0,3335,2021-09-06 08:00:34.479,2021-09-06
1630915234479,62,3308,0.0,3335,2021-09-06 08:00:34.479,2021-09-06
1630915234479,62,3308,40.0,6258,2021-09-06 08:00:34.479,2021-09-06
1630915234479,62,3334,34.0,5279,2021-09-06 08:00:34.479,2021-09-06
1630915268784,62,3308,44.0,3317,2021-09-06 08:01:08.784,2021-09-06
1630915268784,62,3308,0.0,3335,2021-09-06 08:01:08.784,2021-09-06
1630915268784,62,3308,0.0,3335,2021-09-06 08:01:08.784,2021-09-06
1630915268784,62,3308,149.0,6258,2021-09-06 08:01:08.784,2021-09-06
1630915268784,62,3334,34.0,5279,2021-09-06 08:01:08.784,2021-09-06
1630915300426,62,3308,44.0,3317,2021-09-06 08:01:40.426,2021-09-06
1630915300426,62,3308,0.0,3335,2021-09-06 08:01:40.426,2021-09-06
1630915300426,62,3308,0.0,3335,2021-09-06 08:01:40.426,2021-09-06
1630915300426,62,3308,462.0,6258,2021-09-06 08:01:40.426,2021-09-06
1630915300426,62,3334,34.0,5279,2021-09-06 08:01:40.426,2021-09-06
1630915334425,62,3308,44.0,3317,2021-09-06 08:02:14.425,2021-09-06
1630915334425,62,3308,0.0,3335,2021-09-06 08:02:14.425,2021-09-06
1630915334425,62,3308,0.0,3335,2021-09-06 08:02:14.425,2021-09-06
1630915334425,62,3308,0.0,3308,2021-09-06 08:02:14.425,2021-09-06
1630915367807,62,3308,0.0,3335,2021-09-06 08:02:47.807,2021-09-06
1630915367807,62,3308,0.0,3335,2021-09-06 08:02:47.807,2021-09-06
1630915367807,62,3308,0.0,3308,2021-09-06 08:02:47.807,2021-09-06
1630915397914,62,3308,0.0,5042,2021-09-06 08:03:17.914,2021-09-06
1630915397914,62,3308,0.0,3335,2021-09-06 08:03:17.914,2021-09-06
1630915397914,62,3308,0.0,3335,2021-09-06 08:03:17.914,2021-09-06
1630915397914,62,3334,0.0,3360,2021-09-06 08:03:17.914,2021-09-06
1630915397914,62,3334,451.0,5277,2021-09-06 08:03:17.914,2021-09-06
1630915428839,62,3308,197.0,5042,2021-09-06 08:03:48.839,2021-09-06
1630915428839,62,3308,0.0,3335,2021-09-06 08:03:48.839,2021-09-06
1630915428839,62,3308,0.0,3335,2021-09-06 08:03:48.839,2021-09-06
1630915428839,62,3334,0.0,3360,2021-09-06 08:03:48.839,2021-09-06
1630915428839,62,3334,455.0,5277,2021-09-06 08:03:48.839,2021-09-06
1630915459559,62,3308,0.0,5874,2021-09-06 08:04:19.559,2021-09-06
1630915459559,62,3308,0.0,3335,2021-09-06 08:04:19.559,2021-09-06
1630915459559,62,3308,0.0,3335,2021-09-06 08:04:19.559,2021-09-06
1630915459559,62,3334,302.0,3360,2021-09-06 08:04:19.559,2021-09-06
1630915459559,62,3334,455.0,5277,2021-09-06 08:04:19.559,2021-09-06
1630915491304,62,3308,40.0,5874,2021-09-06 08:04:51.304,2021-09-06
1630915491304,62,3308,0.0,3335,2021-09-06 08:04:51.304,2021-09-06
1630915491304,62,3334,302.0,3360,2021-09-06 08:04:51.304,2021-09-06
1630915491304,62,3334,457.0,5277,2021-09-06 08:04:51.304,2021-09-06
1630915526633,62,3308,0.0,5275,2021-09-06 08:05:26.633,2021-09-06
1630915526633,62,3308,0.0,3335,2021-09-06 08:05:26.633,2021-09-06
1630915526633,62,3334,2.0,6204,2021-09-06 08:05:26.633,2021-09-06
1630915526633,62,3334,0.0,5039,2021-09-06 08:05:26.633,2021-09-06
1630915559812,62,3308,241.0,5275,2021-09-06 08:05:59.812,2021-09-06
1630915559812,62,3308,0.0,3335,2021-09-06 08:05:59.812,2021-09-06
1630915559812,62,3334,140.0,6204,2021-09-06 08:05:59.812,2021-09-06
1630915559812,62,3334,0.0,5039,2021-09-06 08:05:59.812,2021-09-06
1630915591454,62,3308,0.0,5274,2021-09-06 08:06:31.454,2021-09-06
1630915591454,62,3308,0.0,3335,2021-09-06 08:06:31.454,2021-09-06
1630915591454,62,3334,140.0,6204,2021-09-06 08:06:31.454,2021-09-06
