time,lineID,directionId,distanceFromPoint,pointId,convert,date
1631059483018,72,3522,166.0,6469,2021-09-08 00:04:43.018,2021-09-08
1631059483018,72,3522,38.0,3514,2021-09-08 00:04:43.018,2021-09-08
1631060911513,72,3522,166.0,6469,2021-09-08 00:28:31.513,2021-09-08
1631060911513,72,3522,38.0,3514,2021-09-08 00:28:31.513,2021-09-08
1631061003572,72,3522,166.0,6469,2021-09-08 00:30:03.572,2021-09-08
1631061003572,72,3522,38.0,3514,2021-09-08 00:30:03.572,2021-09-08
1631061065832,72,3522,166.0,6469,2021-09-08 00:31:05.832,2021-09-08
1631061065832,72,3522,38.0,3514,2021-09-08 00:31:05.832,2021-09-08
1631061247286,72,3522,166.0,6469,2021-09-08 00:34:07.286,2021-09-08
1631061247286,72,3522,38.0,3514,2021-09-08 00:34:07.286,2021-09-08
1631062495146,72,3522,166.0,6469,2021-09-08 00:54:55.146,2021-09-08
1631062495146,72,3522,38.0,3514,2021-09-08 00:54:55.146,2021-09-08
1631062527095,72,3522,166.0,6469,2021-09-08 00:55:27.095,2021-09-08
1631062527095,72,3522,38.0,3514,2021-09-08 00:55:27.095,2021-09-08
1631062621304,72,3522,166.0,6469,2021-09-08 00:57:01.304,2021-09-08
1631062621304,72,3522,38.0,3514,2021-09-08 00:57:01.304,2021-09-08
1631063156555,72,3522,166.0,6469,2021-09-08 01:05:56.555,2021-09-08
1631063156555,72,3522,38.0,3514,2021-09-08 01:05:56.555,2021-09-08
1631063438466,72,3522,166.0,6469,2021-09-08 01:10:38.466,2021-09-08
1631063438466,72,3522,38.0,3514,2021-09-08 01:10:38.466,2021-09-08
1631063560630,72,3522,166.0,6469,2021-09-08 01:12:40.630,2021-09-08
1631063560630,72,3522,38.0,3514,2021-09-08 01:12:40.630,2021-09-08
1631063591761,72,3522,166.0,6469,2021-09-08 01:13:11.761,2021-09-08
1631063591761,72,3522,38.0,3514,2021-09-08 01:13:11.761,2021-09-08
1631063837216,72,3522,166.0,6469,2021-09-08 01:17:17.216,2021-09-08
1631063837216,72,3522,38.0,3514,2021-09-08 01:17:17.216,2021-09-08
1631064122814,72,3522,166.0,6469,2021-09-08 01:22:02.814,2021-09-08
1631064122814,72,3522,38.0,3514,2021-09-08 01:22:02.814,2021-09-08
1631064155890,72,3522,166.0,6469,2021-09-08 01:22:35.890,2021-09-08
1631064155890,72,3522,38.0,3514,2021-09-08 01:22:35.890,2021-09-08
1631064279693,72,3522,166.0,6469,2021-09-08 01:24:39.693,2021-09-08
1631064279693,72,3522,38.0,3514,2021-09-08 01:24:39.693,2021-09-08
1631064341134,72,3522,166.0,6469,2021-09-08 01:25:41.134,2021-09-08
1631064341134,72,3522,38.0,3514,2021-09-08 01:25:41.134,2021-09-08
1631064403189,72,3522,166.0,6469,2021-09-08 01:26:43.189,2021-09-08
1631064403189,72,3522,38.0,3514,2021-09-08 01:26:43.189,2021-09-08
1631064494019,72,3522,166.0,6469,2021-09-08 01:28:14.019,2021-09-08
1631064494019,72,3522,38.0,3514,2021-09-08 01:28:14.019,2021-09-08
