time,lineID,directionId,distanceFromPoint,pointId,convert,date
1631059271765,25,5320,0.0,906,2021-09-08 00:01:11.765,2021-09-08
1631059362288,25,5320,0.0,906,2021-09-08 00:02:42.288,2021-09-08
1631059453010,25,5320,0.0,906,2021-09-08 00:04:13.010,2021-09-08
1631060601545,25,5320,0.0,906,2021-09-08 00:23:21.545,2021-09-08
1631060632061,25,5320,0.0,906,2021-09-08 00:23:52.061,2021-09-08
1631060662269,25,5320,0.0,906,2021-09-08 00:24:22.269,2021-09-08
1631060725451,25,5320,0.0,906,2021-09-08 00:25:25.451,2021-09-08
1631061130140,25,5320,0.0,906,2021-09-08 00:32:10.140,2021-09-08
1631061278723,25,5320,0.0,906,2021-09-08 00:34:38.723,2021-09-08
1631061431506,25,5320,0.0,906,2021-09-08 00:37:11.506,2021-09-08
1631062429302,25,5320,0.0,906,2021-09-08 00:53:49.302,2021-09-08
1631062495146,25,5320,0.0,906,2021-09-08 00:54:55.146,2021-09-08
1631062527095,25,5320,0.0,906,2021-09-08 00:55:27.095,2021-09-08
1631062557406,25,5320,0.0,906,2021-09-08 00:55:57.406,2021-09-08
1631062590379,25,5320,0.0,906,2021-09-08 00:56:30.379,2021-09-08
1631062621304,25,5320,0.0,906,2021-09-08 00:57:01.304,2021-09-08
1631062653257,25,5320,0.0,906,2021-09-08 00:57:33.257,2021-09-08
1631062717561,25,5320,0.0,906,2021-09-08 00:58:37.561,2021-09-08
1631062966191,25,5320,0.0,906,2021-09-08 01:02:46.191,2021-09-08
1631063156555,25,5320,0.0,906,2021-09-08 01:05:56.555,2021-09-08
1631063622174,25,5320,0.0,906,2021-09-08 01:13:42.174,2021-09-08
1631063745567,25,5320,0.0,906,2021-09-08 01:15:45.567,2021-09-08
1631063966037,25,5320,0.0,906,2021-09-08 01:19:26.037,2021-09-08
1631064060247,25,5320,0.0,906,2021-09-08 01:21:00.247,2021-09-08
1631064248870,25,5320,0.0,906,2021-09-08 01:24:08.870,2021-09-08
1631064279693,25,5320,0.0,906,2021-09-08 01:24:39.693,2021-09-08
1631064310817,25,5320,0.0,906,2021-09-08 01:25:10.817,2021-09-08
1631064372776,25,5320,0.0,906,2021-09-08 01:26:12.776,2021-09-08
1631064645369,25,5320,0.0,906,2021-09-08 01:30:45.369,2021-09-08
1631064705888,25,5320,0.0,906,2021-09-08 01:31:45.888,2021-09-08
1631065481911,25,5320,0.0,906,2021-09-08 01:44:41.911,2021-09-08
1631065544556,25,5320,0.0,906,2021-09-08 01:45:44.556,2021-09-08
1631065574560,25,5320,0.0,906,2021-09-08 01:46:14.560,2021-09-08
1631065635592,25,5320,0.0,906,2021-09-08 01:47:15.592,2021-09-08
1631065819505,25,5320,0.0,906,2021-09-08 01:50:19.505,2021-09-08
1631065881868,25,5320,0.0,906,2021-09-08 01:51:21.868,2021-09-08
1631066035880,25,5320,0.0,906,2021-09-08 01:53:55.880,2021-09-08
1631066067215,25,5320,0.0,906,2021-09-08 01:54:27.215,2021-09-08
1631066192658,25,5320,0.0,906,2021-09-08 01:56:32.658,2021-09-08
1631066255677,25,5320,0.0,906,2021-09-08 01:57:35.677,2021-09-08
1631066410876,25,5320,0.0,906,2021-09-08 02:00:10.876,2021-09-08
1631066532939,25,5320,0.0,906,2021-09-08 02:02:12.939,2021-09-08
1631066623975,25,5320,0.0,906,2021-09-08 02:03:43.975,2021-09-08
1631066654593,25,5320,0.0,906,2021-09-08 02:04:14.593,2021-09-08
1631066985659,25,5320,0.0,906,2021-09-08 02:09:45.659,2021-09-08
1631067015663,25,5320,0.0,906,2021-09-08 02:10:15.663,2021-09-08
1631067318466,25,5320,0.0,906,2021-09-08 02:15:18.466,2021-09-08
1631067348469,25,5320,0.0,906,2021-09-08 02:15:48.469,2021-09-08
1631067379703,25,5320,0.0,906,2021-09-08 02:16:19.703,2021-09-08
1631067442372,25,5320,0.0,906,2021-09-08 02:17:22.372,2021-09-08
1631067473707,25,5320,0.0,906,2021-09-08 02:17:53.707,2021-09-08
