time,lineID,directionId,distanceFromPoint,pointId,convert,date
1631146026768,82,5727,0.0,5727,2021-09-09 00:07:06.768,2021-09-09
1631146026768,82,3225,374.0,636,2021-09-09 00:07:06.768,2021-09-09
1631146180064,82,5727,0.0,5727,2021-09-09 00:09:40.064,2021-09-09
1631146180064,82,3225,374.0,636,2021-09-09 00:09:40.064,2021-09-09
1631146333565,82,5727,0.0,5727,2021-09-09 00:12:13.565,2021-09-09
1631146333565,82,3225,374.0,636,2021-09-09 00:12:13.565,2021-09-09
1631146363569,82,5727,0.0,5727,2021-09-09 00:12:43.569,2021-09-09
1631146363569,82,3225,374.0,636,2021-09-09 00:12:43.569,2021-09-09
1631146709690,82,5727,0.0,5727,2021-09-09 00:18:29.690,2021-09-09
1631146709690,82,3225,374.0,636,2021-09-09 00:18:29.690,2021-09-09
1631146801954,82,5727,0.0,5727,2021-09-09 00:20:01.954,2021-09-09
1631146801954,82,3225,374.0,636,2021-09-09 00:20:01.954,2021-09-09
1631146956889,82,5727,0.0,5727,2021-09-09 00:22:36.889,2021-09-09
1631146956889,82,3225,374.0,636,2021-09-09 00:22:36.889,2021-09-09
1631147078134,82,5727,0.0,5727,2021-09-09 00:24:38.134,2021-09-09
1631147078134,82,3225,374.0,636,2021-09-09 00:24:38.134,2021-09-09
1631147295432,82,5727,0.0,5727,2021-09-09 00:28:15.432,2021-09-09
1631147295432,82,3225,374.0,636,2021-09-09 00:28:15.432,2021-09-09
1631147388823,82,5727,0.0,5727,2021-09-09 00:29:48.823,2021-09-09
1631147388823,82,3225,374.0,636,2021-09-09 00:29:48.823,2021-09-09
1631147419338,82,5727,0.0,5727,2021-09-09 00:30:19.338,2021-09-09
1631147419338,82,3225,374.0,636,2021-09-09 00:30:19.338,2021-09-09
1631147482828,82,5727,0.0,5727,2021-09-09 00:31:22.828,2021-09-09
1631147482828,82,3225,374.0,636,2021-09-09 00:31:22.828,2021-09-09
1631147872162,82,5727,0.0,5727,2021-09-09 00:37:52.162,2021-09-09
1631147872162,82,3225,374.0,636,2021-09-09 00:37:52.162,2021-09-09
1631148033855,82,5727,0.0,5727,2021-09-09 00:40:33.855,2021-09-09
1631148033855,82,3225,374.0,636,2021-09-09 00:40:33.855,2021-09-09
1631148096423,82,5727,0.0,5727,2021-09-09 00:41:36.423,2021-09-09
1631148096423,82,3225,374.0,636,2021-09-09 00:41:36.423,2021-09-09
1631148504393,82,5727,0.0,5727,2021-09-09 00:48:24.393,2021-09-09
1631148504393,82,3225,374.0,636,2021-09-09 00:48:24.393,2021-09-09
1631148537264,82,5727,0.0,5727,2021-09-09 00:48:57.264,2021-09-09
1631148537264,82,3225,374.0,636,2021-09-09 00:48:57.264,2021-09-09
1631148788251,82,5727,0.0,5727,2021-09-09 00:53:08.251,2021-09-09
1631148788251,82,3225,374.0,636,2021-09-09 00:53:08.251,2021-09-09
1631148818358,82,5727,0.0,5727,2021-09-09 00:53:38.358,2021-09-09
1631148818358,82,3225,374.0,636,2021-09-09 00:53:38.358,2021-09-09
1631148941445,82,5727,0.0,5727,2021-09-09 00:55:41.445,2021-09-09
1631148941445,82,3225,374.0,636,2021-09-09 00:55:41.445,2021-09-09
1631149002579,82,5727,0.0,5727,2021-09-09 00:56:42.579,2021-09-09
1631149002579,82,3225,374.0,636,2021-09-09 00:56:42.579,2021-09-09
1631149125155,82,5727,0.0,5727,2021-09-09 00:58:45.155,2021-09-09
1631149125155,82,3225,374.0,636,2021-09-09 00:58:45.155,2021-09-09
1631149156899,82,5727,0.0,5727,2021-09-09 00:59:16.899,2021-09-09
1631149156899,82,3225,374.0,636,2021-09-09 00:59:16.899,2021-09-09
1631149190077,82,5727,0.0,5727,2021-09-09 00:59:50.077,2021-09-09
1631149190077,82,3225,374.0,636,2021-09-09 00:59:50.077,2021-09-09
1631149315008,82,5727,0.0,5727,2021-09-09 01:01:55.008,2021-09-09
1631149315008,82,3225,374.0,636,2021-09-09 01:01:55.008,2021-09-09
1631149345422,82,5727,0.0,5727,2021-09-09 01:02:25.422,2021-09-09
1631149345422,82,3225,374.0,636,2021-09-09 01:02:25.422,2021-09-09
1631149440246,82,5727,0.0,5727,2021-09-09 01:04:00.246,2021-09-09
1631149440246,82,3225,374.0,636,2021-09-09 01:04:00.246,2021-09-09
1631149502916,82,5727,0.0,5727,2021-09-09 01:05:02.916,2021-09-09
1631149502916,82,3225,374.0,636,2021-09-09 01:05:02.916,2021-09-09
1631149535378,82,5727,0.0,5727,2021-09-09 01:05:35.378,2021-09-09
1631149535378,82,3225,374.0,636,2021-09-09 01:05:35.378,2021-09-09
1631149565688,82,5727,0.0,5727,2021-09-09 01:06:05.688,2021-09-09
1631149565688,82,3225,374.0,636,2021-09-09 01:06:05.688,2021-09-09
1631149598150,82,5727,0.0,5727,2021-09-09 01:06:38.150,2021-09-09
1631149598150,82,3225,374.0,636,2021-09-09 01:06:38.150,2021-09-09
1631149630407,82,5727,0.0,5727,2021-09-09 01:07:10.407,2021-09-09
1631149630407,82,3225,374.0,636,2021-09-09 01:07:10.407,2021-09-09
1631149660616,82,5727,0.0,5727,2021-09-09 01:07:40.616,2021-09-09
1631149660616,82,3225,374.0,636,2021-09-09 01:07:40.616,2021-09-09
1631149692463,82,5727,0.0,5727,2021-09-09 01:08:12.463,2021-09-09
1631149692463,82,3225,374.0,636,2021-09-09 01:08:12.463,2021-09-09
1631149912525,82,5727,0.0,5727,2021-09-09 01:11:52.525,2021-09-09
1631149912525,82,3225,374.0,636,2021-09-09 01:11:52.525,2021-09-09
1631150132279,82,5727,0.0,5727,2021-09-09 01:15:32.279,2021-09-09
1631150132279,82,3225,374.0,636,2021-09-09 01:15:32.279,2021-09-09
1631150224749,82,5727,0.0,5727,2021-09-09 01:17:04.749,2021-09-09
1631150224749,82,3225,374.0,636,2021-09-09 01:17:04.749,2021-09-09
1631150256289,82,5727,0.0,5727,2021-09-09 01:17:36.289,2021-09-09
1631150256289,82,3225,374.0,636,2021-09-09 01:17:36.289,2021-09-09
1631150349270,82,5727,0.0,5727,2021-09-09 01:19:09.270,2021-09-09
1631150349270,82,3225,374.0,636,2021-09-09 01:19:09.270,2021-09-09
1631150535641,82,5727,0.0,5727,2021-09-09 01:22:15.641,2021-09-09
1631150535641,82,3225,374.0,636,2021-09-09 01:22:15.641,2021-09-09
1631150629032,82,5727,0.0,5727,2021-09-09 01:23:49.032,2021-09-09
1631150629032,82,3225,374.0,636,2021-09-09 01:23:49.032,2021-09-09
1631150722115,82,5727,0.0,5727,2021-09-09 01:25:22.115,2021-09-09
1631150722115,82,3225,374.0,636,2021-09-09 01:25:22.115,2021-09-09
1631150753553,82,5727,0.0,5727,2021-09-09 01:25:53.553,2021-09-09
1631150753553,82,3225,374.0,636,2021-09-09 01:25:53.553,2021-09-09
1631150784171,82,5727,0.0,5727,2021-09-09 01:26:24.171,2021-09-09
1631150784171,82,3225,374.0,636,2021-09-09 01:26:24.171,2021-09-09
1631150877869,82,5727,0.0,5727,2021-09-09 01:27:57.869,2021-09-09
1631150877869,82,3225,374.0,636,2021-09-09 01:27:57.869,2021-09-09
1631150939514,82,5727,0.0,5727,2021-09-09 01:28:59.514,2021-09-09
1631150939514,82,3225,374.0,636,2021-09-09 01:28:59.514,2021-09-09
1631151033109,82,5727,0.0,5727,2021-09-09 01:30:33.109,2021-09-09
1631151033109,82,3225,374.0,636,2021-09-09 01:30:33.109,2021-09-09
1631151157322,82,5727,0.0,5727,2021-09-09 01:32:37.322,2021-09-09
1631151157322,82,3225,374.0,636,2021-09-09 01:32:37.322,2021-09-09
