time,lineID,directionId,distanceFromPoint,pointId,convert,date
1631145714236,14,4265,158.0,4268,2021-09-09 00:01:54.236,2021-09-09
1631145714236,14,4265,56.0,2873,2021-09-09 00:01:54.236,2021-09-09
1631145714236,14,4265,182.0,5076,2021-09-09 00:01:54.236,2021-09-09
1631145714236,14,1722,87.0,7062,2021-09-09 00:01:54.236,2021-09-09
1631145714236,14,1722,0.0,4264,2021-09-09 00:01:54.236,2021-09-09
1631145933991,14,4265,158.0,4268,2021-09-09 00:05:33.991,2021-09-09
1631145933991,14,4265,56.0,2873,2021-09-09 00:05:33.991,2021-09-09
1631145933991,14,4265,182.0,5076,2021-09-09 00:05:33.991,2021-09-09
1631145933991,14,1722,87.0,7062,2021-09-09 00:05:33.991,2021-09-09
1631145933991,14,1722,0.0,4264,2021-09-09 00:05:33.991,2021-09-09
1631146026768,14,4265,158.0,4268,2021-09-09 00:07:06.768,2021-09-09
1631146026768,14,4265,56.0,2873,2021-09-09 00:07:06.768,2021-09-09
1631146026768,14,4265,182.0,5076,2021-09-09 00:07:06.768,2021-09-09
1631146026768,14,1722,87.0,7062,2021-09-09 00:07:06.768,2021-09-09
1631146026768,14,1722,0.0,4264,2021-09-09 00:07:06.768,2021-09-09
1631146150060,14,4265,158.0,4268,2021-09-09 00:09:10.060,2021-09-09
1631146150060,14,4265,56.0,2873,2021-09-09 00:09:10.060,2021-09-09
1631146150060,14,4265,182.0,5076,2021-09-09 00:09:10.060,2021-09-09
1631146150060,14,1722,87.0,7062,2021-09-09 00:09:10.060,2021-09-09
1631146150060,14,1722,0.0,4264,2021-09-09 00:09:10.060,2021-09-09
1631146240687,14,4265,158.0,4268,2021-09-09 00:10:40.687,2021-09-09
1631146240687,14,4265,56.0,2873,2021-09-09 00:10:40.687,2021-09-09
1631146240687,14,4265,182.0,5076,2021-09-09 00:10:40.687,2021-09-09
1631146240687,14,1722,87.0,7062,2021-09-09 00:10:40.687,2021-09-09
1631146240687,14,1722,0.0,4264,2021-09-09 00:10:40.687,2021-09-09
1631146395724,14,4265,158.0,4268,2021-09-09 00:13:15.724,2021-09-09
