time,lineID,directionId,distanceFromPoint,pointId,convert,date
1630989277572,69,3107,0.0,3126,2021-09-07 04:34:37.572,2021-09-07
1630989309726,69,3107,0.0,3126,2021-09-07 04:35:09.726,2021-09-07
1630989339935,69,3107,142.0,3126,2021-09-07 04:35:39.935,2021-09-07
1630989371065,69,3107,260.0,3126,2021-09-07 04:36:11.065,2021-09-07
1630989401171,69,3107,54.0,3101,2021-09-07 04:36:41.171,2021-09-07
1630989431278,69,3107,204.0,3101,2021-09-07 04:37:11.278,2021-09-07
1630989462613,69,3107,0.0,3102,2021-09-07 04:37:42.613,2021-09-07
1630989493846,69,3107,99.0,3102,2021-09-07 04:38:13.846,2021-09-07
1630989524566,69,3107,58.0,3103,2021-09-07 04:38:44.566,2021-09-07
1630989556720,69,3107,45.0,3104,2021-09-07 04:39:16.720,2021-09-07
1630989588363,69,3107,45.0,3104,2021-09-07 04:39:48.363,2021-09-07
1630989620107,69,3107,287.0,3104,2021-09-07 04:40:20.107,2021-09-07
1630989650214,69,3107,44.0,3105,2021-09-07 04:40:50.214,2021-09-07
1630989681549,69,3107,93.0,3105,2021-09-07 04:41:21.549,2021-09-07
1630989711860,69,3107,312.0,3105,2021-09-07 04:41:51.860,2021-09-07
1630989744117,69,9311,0.0,3107,2021-09-07 04:42:24.117,2021-09-07
1630989774325,69,9311,0.0,3107,2021-09-07 04:42:54.325,2021-09-07
1630989774325,69,3107,60.0,3126,2021-09-07 04:42:54.325,2021-09-07
1630989806173,69,9311,0.0,3107,2021-09-07 04:43:26.173,2021-09-07
1630989806173,69,3107,345.0,3126,2021-09-07 04:43:26.173,2021-09-07
1630989837098,69,9311,0.0,3107,2021-09-07 04:43:57.098,2021-09-07
1630989837098,69,3107,46.0,3101,2021-09-07 04:43:57.098,2021-09-07
1630989871710,69,9311,0.0,3107,2021-09-07 04:44:31.710,2021-09-07
1630989871710,69,3107,311.0,3101,2021-09-07 04:44:31.710,2021-09-07
1630989902123,69,9311,0.0,3107,2021-09-07 04:45:02.123,2021-09-07
1630989902123,69,3107,2.0,3103,2021-09-07 04:45:02.123,2021-09-07
1630989934175,69,9311,0.0,3107,2021-09-07 04:45:34.175,2021-09-07
1630989934175,69,3107,33.0,3104,2021-09-07 04:45:34.175,2021-09-07
1630989964691,69,9311,0.0,3107,2021-09-07 04:46:04.691,2021-09-07
1630989964691,69,3107,161.0,3104,2021-09-07 04:46:04.691,2021-09-07
1630989997869,69,9311,0.0,3107,2021-09-07 04:46:37.869,2021-09-07
1630989997869,69,3107,403.0,3104,2021-09-07 04:46:37.869,2021-09-07
1630990030024,69,9311,0.0,3107,2021-09-07 04:47:10.024,2021-09-07
1630990030024,69,3107,403.0,3104,2021-09-07 04:47:10.024,2021-09-07
1630990061256,69,3107,0.0,3126,2021-09-07 04:47:41.256,2021-09-07
1630990061256,69,9311,73.0,3107,2021-09-07 04:47:41.256,2021-09-07
1630990061256,69,3107,62.0,3105,2021-09-07 04:47:41.256,2021-09-07
1630990091567,69,3107,55.0,3126,2021-09-07 04:48:11.567,2021-09-07
1630990091567,69,9311,3.0,3177,2021-09-07 04:48:11.567,2021-09-07
1630990091567,69,3107,177.0,3105,2021-09-07 04:48:11.567,2021-09-07
1630990122800,69,3107,179.0,3126,2021-09-07 04:48:42.800,2021-09-07
1630990122800,69,9311,210.0,3177,2021-09-07 04:48:42.800,2021-09-07
1630990122800,69,3107,328.0,3105,2021-09-07 04:48:42.800,2021-09-07
1630990153316,69,3107,287.0,3126,2021-09-07 04:49:13.316,2021-09-07
1630990153316,69,9311,328.0,3177,2021-09-07 04:49:13.316,2021-09-07
1630990153316,69,3107,0.0,3107,2021-09-07 04:49:13.316,2021-09-07
1630990184856,69,3107,75.0,3101,2021-09-07 04:49:44.856,2021-09-07
1630990184856,69,9311,59.0,3171,2021-09-07 04:49:44.856,2021-09-07
1630990184856,69,9311,0.0,3107,2021-09-07 04:49:44.856,2021-09-07
1630990216498,69,3107,223.0,3101,2021-09-07 04:50:16.498,2021-09-07
1630990216498,69,9311,199.0,3171,2021-09-07 04:50:16.498,2021-09-07
1630990216498,69,9311,0.0,3107,2021-09-07 04:50:16.498,2021-09-07
1630990248959,69,3107,46.0,3102,2021-09-07 04:50:48.959,2021-09-07
1630990248959,69,9311,392.0,3171,2021-09-07 04:50:48.959,2021-09-07
1630990248959,69,9311,0.0,3107,2021-09-07 04:50:48.959,2021-09-07
1630990248959,69,9311,0.0,5362,2021-09-07 04:50:48.959,2021-09-07
1630990279578,69,3107,77.0,3103,2021-09-07 04:51:19.578,2021-09-07
1630990279578,69,9311,503.0,3171,2021-09-07 04:51:19.578,2021-09-07
1630990279578,69,9311,0.0,3107,2021-09-07 04:51:19.578,2021-09-07
1630990279578,69,9311,34.0,5362,2021-09-07 04:51:19.578,2021-09-07
1630990311220,69,3107,89.0,3104,2021-09-07 04:51:51.220,2021-09-07
1630990311220,69,9311,63.0,3172,2021-09-07 04:51:51.220,2021-09-07
1630990311220,69,9311,0.0,3107,2021-09-07 04:51:51.220,2021-09-07
1630990311220,69,9311,59.0,5362,2021-09-07 04:51:51.220,2021-09-07
1630990343989,69,3107,182.0,3126,2021-09-07 04:52:23.989,2021-09-07
1630990343989,69,3107,321.0,3104,2021-09-07 04:52:23.989,2021-09-07
1630990343989,69,9311,5.0,3173,2021-09-07 04:52:23.989,2021-09-07
1630990343989,69,9311,0.0,3107,2021-09-07 04:52:23.989,2021-09-07
1630990343989,69,9311,38.0,5045,2021-09-07 04:52:23.989,2021-09-07
1630990375422,69,3107,347.0,3126,2021-09-07 04:52:55.422,2021-09-07
1630990375422,69,3107,456.0,3104,2021-09-07 04:52:55.422,2021-09-07
1630990375422,69,9311,42.0,3173,2021-09-07 04:52:55.422,2021-09-07
1630990375422,69,9311,0.0,3107,2021-09-07 04:52:55.422,2021-09-07
1630990375422,69,9311,38.0,5045,2021-09-07 04:52:55.422,2021-09-07
1630990409116,69,3107,188.0,3101,2021-09-07 04:53:29.116,2021-09-07
1630990409116,69,3107,95.0,3105,2021-09-07 04:53:29.116,2021-09-07
1630990409116,69,9311,36.0,3174,2021-09-07 04:53:29.116,2021-09-07
1630990409116,69,9311,28.0,3107,2021-09-07 04:53:29.116,2021-09-07
1630990409116,69,9311,603.0,5045,2021-09-07 04:53:29.116,2021-09-07
1630990441271,69,3107,46.0,3102,2021-09-07 04:54:01.271,2021-09-07
1630990441271,69,3107,283.0,3105,2021-09-07 04:54:01.271,2021-09-07
1630990441271,69,9311,185.0,3174,2021-09-07 04:54:01.271,2021-09-07
1630990441271,69,9311,0.0,3177,2021-09-07 04:54:01.271,2021-09-07
1630990441271,69,3107,0.0,9311,2021-09-07 04:54:01.271,2021-09-07
1630990473015,69,3107,52.0,3103,2021-09-07 04:54:33.015,2021-09-07
1630990473015,69,3107,0.0,3107,2021-09-07 04:54:33.015,2021-09-07
1630990473015,69,9311,51.0,3175,2021-09-07 04:54:33.015,2021-09-07
1630990473015,69,9311,66.0,3177,2021-09-07 04:54:33.015,2021-09-07
1630990473015,69,3107,0.0,9311,2021-09-07 04:54:33.015,2021-09-07
1630990504965,69,3107,135.0,3103,2021-09-07 04:55:04.965,2021-09-07
1630990504965,69,9311,0.0,3107,2021-09-07 04:55:04.965,2021-09-07
1630990504965,69,9311,160.0,3175,2021-09-07 04:55:04.965,2021-09-07
1630990504965,69,9311,292.0,3177,2021-09-07 04:55:04.965,2021-09-07
1630990504965,69,3107,0.0,9311,2021-09-07 04:55:04.965,2021-09-07
1630990536607,69,3107,253.0,3104,2021-09-07 04:55:36.607,2021-09-07
1630990536607,69,9311,0.0,3107,2021-09-07 04:55:36.607,2021-09-07
1630990536607,69,9311,289.0,3175,2021-09-07 04:55:36.607,2021-09-07
1630990536607,69,9311,165.0,3171,2021-09-07 04:55:36.607,2021-09-07
