time,lineID,directionId,distanceFromPoint,pointId,convert,date
1630972910426,25,5320,0.0,906,2021-09-07 00:01:50.426,2021-09-07
1630973063415,25,5320,0.0,906,2021-09-07 00:04:23.415,2021-09-07
1630973093726,25,5320,0.0,906,2021-09-07 00:04:53.726,2021-09-07
1630973125061,25,5320,0.0,906,2021-09-07 00:05:25.061,2021-09-07
1630973185990,25,5320,0.0,906,2021-09-07 00:06:25.990,2021-09-07
1630973310307,25,5320,0.0,906,2021-09-07 00:08:30.307,2021-09-07
1630973374001,25,5320,0.0,906,2021-09-07 00:09:34.001,2021-09-07
1630973593245,25,5320,0.0,906,2021-09-07 00:13:13.245,2021-09-07
1630974026099,25,5320,0.0,906,2021-09-07 00:20:26.099,2021-09-07
1630974117339,25,5320,0.0,906,2021-09-07 00:21:57.339,2021-09-07
1630974241143,25,5320,0.0,906,2021-09-07 00:24:01.143,2021-09-07
1630974273093,25,5320,0.0,906,2021-09-07 00:24:33.093,2021-09-07
1630974368020,25,5320,0.0,906,2021-09-07 00:26:08.020,2021-09-07
1630974644302,25,5320,0.0,906,2021-09-07 00:30:44.302,2021-09-07
1630974675944,25,5320,0.0,906,2021-09-07 00:31:15.944,2021-09-07
1630974863648,25,5320,0.0,906,2021-09-07 00:34:23.648,2021-09-07
1630974924782,25,5320,0.0,906,2021-09-07 00:35:24.782,2021-09-07
1630974958575,25,5320,0.0,906,2021-09-07 00:35:58.575,2021-09-07
1630975115865,25,5320,0.0,906,2021-09-07 00:38:35.865,2021-09-07
1630975148736,25,5320,0.0,906,2021-09-07 00:39:08.736,2021-09-07
1630975283293,25,5320,0.0,906,2021-09-07 00:41:23.293,2021-09-07
1630975545341,25,5320,0.0,906,2021-09-07 00:45:45.341,2021-09-07
1630975608523,25,5320,0.0,906,2021-09-07 00:46:48.523,2021-09-07
1630975864632,25,5320,0.0,906,2021-09-07 00:51:04.632,2021-09-07
1630975899244,25,5320,0.0,906,2021-09-07 00:51:39.244,2021-09-07
1630975930477,25,5320,0.0,906,2021-09-07 00:52:10.477,2021-09-07
1630976089406,25,5320,0.0,906,2021-09-07 00:54:49.406,2021-09-07
1630976150028,25,5320,0.0,906,2021-09-07 00:55:50.028,2021-09-07
1630976422522,25,5320,0.0,906,2021-09-07 01:00:22.522,2021-09-07
1630976452833,25,5320,0.0,906,2021-09-07 01:00:52.833,2021-09-07
1630976513763,25,5320,0.0,906,2021-09-07 01:01:53.763,2021-09-07
1630976543754,25,5320,0.0,906,2021-09-07 01:02:23.754,2021-09-07
1630976665012,25,5320,0.0,906,2021-09-07 01:04:25.012,2021-09-07
1630976756559,25,5320,0.0,906,2021-09-07 01:05:56.559,2021-09-07
1630976788611,25,5320,0.0,906,2021-09-07 01:06:28.611,2021-09-07
1630976883846,25,5320,0.0,906,2021-09-07 01:08:03.846,2021-09-07
1630977011746,25,5320,0.0,906,2021-09-07 01:10:11.746,2021-09-07
1630977170368,25,5320,0.0,906,2021-09-07 01:12:50.368,2021-09-07
1630977262326,25,5320,0.0,906,2021-09-07 01:14:22.326,2021-09-07
1630977354796,25,5320,0.0,906,2021-09-07 01:15:54.796,2021-09-07
1630977385721,25,5320,0.0,906,2021-09-07 01:16:25.721,2021-09-07
1630977446549,25,5320,0.0,906,2021-09-07 01:17:26.549,2021-09-07
1630977763691,25,5320,0.0,906,2021-09-07 01:22:43.691,2021-09-07
1630977828512,25,5320,0.0,906,2021-09-07 01:23:48.512,2021-09-07
1630978041817,25,5320,0.0,906,2021-09-07 01:27:21.817,2021-09-07
